ID,Marital_Status,Sex,DV,age,Years_Education,hours_worked,Occupation,income,capital_wealth
466,Married,Female,0,39,13,32,Other,30444.51,15929.21
467,Married,Female,1,48,14,32,Professional,68040.65,21612.1
468,Married,Female,0,47,15,29,Trade,44005.48,14570.58
469,Married,Male,0,45,13,34,Trade,49848.4,0.42
470,Married,Male,0,39,9,39,Unemployed,3816.86,370.93
471,Married,Male,0,44,14,29,Professional,19104.41,5.53
472,Married,Male,1,47,11,52,Administrative,30730.84,37087.98
473,Married,Female,0,45,12,31,Professional,72454.08,7900.35
474,Married,Female,0,41,9,37,Other,14456.51,15929.52
475,Married,Female,1,68,13,11,Retired,33335.88,93465.42
476,Married,Female,0,57,9,30,Unemployed,3652.65,974.47
477,Married,Female,0,48,19,33,Trade,42557.89,21616.99
478,Married,Male,0,34,15,28,Unemployed,3667.65,0.03
479,Married,Female,0,38,13,27,Administrative,925.59,10592.41
480,Married,Female,0,44,15,35,Administrative,788.71,7089.05
481,Married,Female,0,44,14,32,Professional,19795.98,15930.77
482,Married,Male,0,41,18,25,Trade,14024.32,6472.99
483,Married,Female,0,40,13,38,Trade,34332.57,2740.35
484,Married,Female,0,36,17,33,Other,40964,3143.46
485,,Female,0,46,18,37,Trade,52012.58,7492.22
486,Married,Female,0,42,10,24,Administrative,24160.59,5300.48
487,Married,Female,1,53,11,30,Other,37423.8,68703.5
488,Married,Male,0,39,13,30,Professional,30888.39,3.98
489,Married,Female,1,53,13,27,Professional,60074.73,68703.91
490,Married,Male,0,39,10,26,Other,42291.61,4.15
491,Married,Female,0,49,16,27,Trade,47871.95,52054.95
492,,Female,0,41,11,31,Other,41818.33,9547.58
493,Married,Female,1,54,14,30,Trade,44663.55,68702.21
494,Married,Female,0,47,12,41,Other,45772.32,15933.78
495,Married,Female,1,57,15,35,Trade,47074.14,100004.07
496,Married,Male,0,47,13,28,Trade,47584.83,5.44
497,Married,Female,0,42,17,30,Administrative,18692.39,5298.78
498,Married,Male,1,57,16,23,Trade,48439.96,94682.95
499,Married,Female,1,57,9,27,Professional,58385.38,100004.33
500,Married,Male,0,41,13,25,Other,19172.75,6472.73
501,Married,Male,0,46,8,28,Trade,47446.86,0.43
502,Married,Male,0,50,17,32,Unemployed,3666.93,197.05
503,Married,Female,0,48,16,25,Trade,53680.79,21618.32
504,Married,Female,0,44,11,32,Trade,8549.73,7492.4
505,Married,Female,1,52,17,29,Other,46471.2,64588.31
506,Married,Female,1,57,13,29,Retired,50099.64,97448.65
507,Married,Female,0,50,12,32,Other,48788.11,32004.12
508,Married,Female,0,49,13,24,Trade,50265.98,32002.4
509,Married,Female,1,70,16,15,Other,41102.29,100000.17
510,Married,Male,0,37,10,28,Administrative,4965.53,3.25
511,Married,Male,0,42,9,34,Trade,23123.25,0.81
512,Married,Female,0,42,15,26,Other,16692.01,5300.42
513,Married,Male,0,42,10,38,Other,45269.95,3.4
514,Married,Female,1,53,16,35,Professional,63128.33,77218.43
515,Married,Female,1,52,8,31,Trade,45431.93,64586.79
516,Married,Female,0,46,13,34,Administrative,30835.92,4312.31
517,Married,Female,0,41,15,19,Professional,20116.58,15934.13
518,Married,Female,1,51,11,36,Retired,55301.87,49336.01
519,Married,Female,1,57,18,30,Trade,49273.47,97447.3
520,Married,Female,0,51,9,29,Trade,40787.15,49334.6
521,Married,Female,1,51,17,30,Other,39531.08,32169.26
522,Married,Female,0,43,13,29,Unemployed,3609.45,70.89
523,Married,Female,0,41,17,28,Trade,23782.51,2742.91
524,Married,Male,0,43,13,28,Professional,28809.33,7.39
525,Married,Female,0,46,16,32,Administrative,24712.34,7492.94
526,Married,Female,0,41,15,26,Unemployed,3631.48,53.04
527,Married,Female,0,46,13,32,Retired,19894.88,15931.15
528,Married,Female,1,73,13,8,Professional,44519.73,99998.72
529,Married,Female,1,52,10,28,Professional,65060.68,51431.23
530,Married,Male,1,58,15,30,Retired,29006.29,97448.58
531,Married,Male,0,41,12,31,Professional,37152.95,6466.08
532,Married,Male,1,54,12,60,Other,36933.52,100001.15
533,Married,Female,0,38,10,33,Professional,23833.79,3144
534,Married,Female,1,53,10,37,Unemployed,3710.25,495.9
535,Married,Female,1,58,10,23,Trade,45370.29,94685.35
536,Married,Female,1,57,14,28,Administrative,32785.35,94684.63
537,Married,Female,1,56,13,28,Other,33572.78,90308.03
538,Married,Male,0,45,13,32,Professional,57727.75,37094.82
539,Married,Female,1,56,15,28,Retired,43756.67,90309.73
540,Married,Female,1,57,17,29,Other,49212.33,97448.38
541,Married,Female,0,41,11,26,Trade,21235.29,2745.77
542,Married,Male,1,55,10,54,Unemployed,3750.76,1000.02
543,Married,Female,0,41,12,37,Professional,27393.44,15930.22
544,Married,Female,1,66,13,9,Trade,46062.82,100004.51
545,Married,Male,1,67,11,11,Administrative,27574.21,93471.23
546,Married,Female,0,44,18,29,Administrative,24206.16,11003.42
547,Married,Male,1,64,14,,Trade,50555,93470.1
548,Married,Male,0,42,13,35,Other,52952.7,5.22
549,Married,Female,1,58,18,33,Trade,45362.42,97448.72
550,Married,Male,0,51,15,25,Retired,59314.93,49335.72
551,Married,Female,0,45,16,21,Other,50116.67,3142.78
552,Married,Female,0,42,19,26,Administrative,10560.83,5304.77
553,Married,Female,0,41,10,,Trade,16058.76,2744.29
554,Married,Female,0,45,9,27,Administrative,30450.64,4311.7
555,Married,Female,0,47,13,27,Unemployed,3622.57,145.69
556,Married,Female,0,44,12,27,Professional,4512.74,7086.4
557,Married,Female,1,54,15,24,Professional,57577.41,68700.2
558,Married,Female,1,55,12,31,Administrative,31861.5,92243.9
559,Married,Female,0,45,11,27,Professional,65326.55,7897.32
560,Married,Female,1,40,13,29,Other,2401.13,5299.81
561,Married,Female,0,43,19,21,Trade,23045.73,3145.6
562,Married,Female,0,37,15,28,Professional,26272.79,10593.63
563,Married,Female,0,48,14,31,Trade,50877.92,21613.57
564,Married,Female,1,52,17,25,Trade,48521.37,64585.68
565,Married,Female,0,41,15,34,Trade,22548.43,2744.68
566,Married,Female,0,39,15,35,Administrative,40064.01,9549.37
567,Married,Female,0,43,15,26,Other,39013.48,12107.26
568,Married,Female,1,51,11,25,Retired,32358.45,49338.45
569,Married,Female,1,56,13,26,Other,41102.24,92240.5
570,Married,Female,0,43,14,29,Administrative,27595.13,11000.01
571,Married,Female,0,50,9,25,Trade,44729.14,32000.98
572,Married,Male,1,50,13,51,Trade,50372.56,52050.29
573,Married,Female,1,,18,9,Retired,16362.53,100000.44
574,Married,Female,1,57,14,25,Retired,43183.83,97447.69
575,Married,Female,0,40,16,32,Retired,45745.97,15935.29
576,Married,Male,0,42,11,22,Other,37137.1,3145.29
577,Married,Female,1,66,9,,Administrative,30972.98,100002.4
578,Married,Female,0,35,12,26,Unemployed,3868.21,3.87
579,Married,Female,0,48,17,29,Other,34059.9,21618.07
580,Married,Female,0,39,10,32,Other,37986.68,15931.47
581,Married,Female,1,55,16,28,Administrative,34461.53,90309.41
582,Married,Female,0,47,13,30,Other,44645.54,14563.02
583,Married,Female,0,50,18,28,Administrative,35379.41,19708.8
584,Married,Female,1,58,9,31,Trade,45231.28,94683.1
585,Married,Female,1,53,17,27,Retired,34529.48,68703.95
586,Married,Male,0,40,11,40,Unemployed,3787.71,370.91
587,Married,Male,1,58,11,31,Professional,51845.27,94686.8
588,Married,Female,0,42,15,33,Administrative,25178.22,3141.06
589,Married,Female,1,70,10,10,Other,50779.68,93464.07
590,Married,Female,1,49,16,32,Other,48155.82,32002.17
591,Married,Female,1,51,8,32,Retired,45028.07,49336.92
592,Married,Female,0,34,16,30,Administrative,18495.79,6.75
593,Married,Female,1,57,11,36,Retired,27559.17,100003.24
594,Married,Male,1,56,11,38,Administrative,30460.33,92244.65
595,Married,Female,0,34,11,25,Professional,2845.1,4.04
596,Married,Female,0,40,13,36,Professional,18454.82,5301.54
597,Married,Male,1,44,10,64,Administrative,40833.81,37091.43
598,Married,Female,0,42,18,32,Trade,8473.79,7489.57
599,Married,Male,1,53,10,59,Trade,44642.4,100005.26
600,Married,Female,0,52,10,32,Professional,81962.57,64586.71
601,Married,Male,0,44,11,29,Retired,-2891.39,0.25
602,Married,Male,0,34,12,42,Other,47339.04,2.51
603,Married,Male,1,52,11,58,Trade,52719.03,100004.83
604,Married,Female,1,47,13,27,Administrative,32617.82,14562.1
605,Married,Female,0,47,16,26,Administrative,29645.85,14564.33
606,Married,Female,1,73,13,14,Administrative,32894.04,100006.58
607,Married,Female,0,40,17,27,Professional,33725.28,9551.76
608,Married,Male,0,47,14,30,Retired,24307.74,5
609,Married,Male,0,35,14,42,Professional,25424.1,385.95
610,Married,Male,0,45,10,27,Unemployed,3463.76,0.07
611,Married,Male,0,45,16,30,Trade,48314.12,2.28
612,Married,Male,0,47,14,25,Trade,50010.45,6474.23
613,Married,Female,0,49,16,32,Trade,45825.41,32003.12
614,Married,Female,1,56,12,25,Administrative,40863.22,77017.26
615,Married,Female,0,42,13,36,Professional,8939.08,5300.27
616,Married,Female,1,56,10,36,Professional,64299.84,90309.65
617,Married,Male,0,46,13,28,Trade,49579.9,5.22
618,Married,Female,0,51,8,28,Administrative,30320.38,51434.47
619,Married,Male,1,54,16,59,Unemployed,3645.84,999.99
620,Married,Female,0,46,13,27,Trade,49503.29,7898.6
621,Married,Male,0,44,15,34,Unemployed,3863.56,0.03
622,Married,Female,0,48,16,31,Administrative,34266.89,21618.33
623,Married,Female,1,45,13,34,Trade,47472.66,7898.19
624,Married,Female,0,45,10,38,Administrative,28586.02,4309.52
625,Married,Female,0,47,14,25,Trade,51930.6,14567.57
626,Married,Female,1,56,14,29,Unemployed,3747.23,922.43
627,Married,Female,0,39,11,31,Other,41698.93,9549.72
628,Married,Female,1,51,17,28,Other,40091.26,51430.32
629,Married,Female,1,54,16,23,Trade,54944.02,68701.17
630,Married,Male,1,50,14,70,Professional,53441.09,52055.24
631,Married,Female,1,37,10,32,Professional,10646.73,15931.92
632,Married,Male,0,49,16,31,Trade,47268.76,32000.72
633,Married,Female,0,45,9,27,Professional,57633.24,7896.83
634,Married,Female,1,53,17,30,Trade,47532.34,68703.51
635,Married,Female,0,49,14,30,Other,43895.73,52052.63
636,Married,Female,0,50,10,31,Trade,48147.31,32006.09
637,Married,Female,1,56,14,29,Administrative,36030.44,92246.84
638,Married,Female,0,45,15,30,Trade,50935.05,7894.34
639,Married,Female,1,56,14,34,Trade,48135.5,90307.9
640,Married,Female,0,38,10,28,Other,4565.36,10590.44
641,Married,Female,1,47,13,34,Retired,42488.53,14565.05
642,Married,Female,1,73,10,4,Other,41741.2,100008.35
643,Married,Female,1,56,11,34,Professional,57356.96,90308.47
644,Married,Male,1,56,15,28,Administrative,32128.16,90310.2
645,Married,Male,0,40,16,29,Unemployed,3838.9,0.07
646,,Female,1,57,16,35,Professional,71528.38,100001.95
647,,Female,1,58,16,27,Trade,51507.07,100005.41
648,Married,Female,0,49,14,29,Other,40489.81,32003.25
649,Married,Female,0,47,12,20,Administrative,28209.75,3145.45
650,Married,Female,1,57,18,33,Professional,54770.33,97446.59
651,Married,Male,1,59,15,34,Administrative,27073.66,97446.97
652,Married,Female,0,49,10,27,Unemployed,3752.24,520.56
653,Married,Female,1,54,12,36,Professional,54804.19,75390.66
654,Married,Female,1,57,16,33,Administrative,32873.97,97443.35
655,Married,Female,1,58,16,27,Trade,46549.38,100003.72
656,Married,Male,0,40,13,22,Administrative,56714.79,3144.75
657,Married,Male,1,55,12,47,Unemployed,3682.08,770.22
658,Married,Male,0,45,12,27,Trade,48370.77,3.94
659,Married,Female,0,44,10,36,Administrative,25145.81,11005.45
660,Married,Female,0,45,15,29,Trade,53943.64,7895.92
661,Married,Male,1,65,9,,Retired,20712.43,93465.94
662,Married,Female,1,57,14,32,Professional,72632.28,100003.36
663,Married,Female,0,47,12,35,Professional,79606.73,14566.19
664,Married,Male,0,37,16,29,Trade,24824.52,2.88
665,Married,Male,0,39,13,30,Trade,16606.91,4.44
666,Married,Female,1,39,17,31,Trade,37787.72,2739.92
667,Married,Male,1,64,8,29,Unemployed,3609.79,1000
668,Married,Female,0,42,14,30,Trade,11359.34,2744.6
669,Married,Female,0,45,15,33,Professional,63389.26,3144.75
670,Married,Female,0,39,17,33,Professional,36401.97,3145.05
671,Married,Female,0,51,10,27,Trade,42727.06,49336.03
672,Married,Male,1,41,9,55,Other,27318.34,37092.88
673,Married,Female,0,,10,26,Other,21553.35,10584.93
674,Married,Female,1,55,14,27,Trade,50160.58,92244.35
675,Married,Female,0,53,10,29,Other,40080.23,49588.05
676,Married,Female,1,52,13,34,Retired,41464.89,32169.89
677,Married,Female,1,57,13,27,Trade,48998.43,100004.74
678,Married,Female,0,45,16,28,Unemployed,3758.83,70.86
679,,Female,1,52,13,34,Retired,45287,32167.96
680,,Female,0,49,12,28,Retired,44905.21,31999.01
681,Married,Male,0,40,10,24,Administrative,20078.77,2.81
682,Married,Male,0,41,16,34,Trade,42860.12,-0.97
683,Married,Female,0,52,14,29,Other,33830.64,64587.08
684,Married,Female,0,47,17,34,Other,37385.67,14567.61
685,Married,Male,0,38,15,29,Unemployed,3780.57,0.05
686,Married,Female,1,42,12,30,Administrative,27829.74,9546.56
687,Married,Female,1,56,9,26,Professional,51063.13,92244.06
688,Married,Female,1,49,9,33,Unemployed,3664.62,520.53
689,Married,Female,1,57,16,27,Unemployed,3654.44,1000
690,Married,Female,0,42,19,29,Retired,30543.96,2742.77
691,Married,Female,0,37,12,34,Trade,40734.39,10588.82
692,Married,Male,0,49,12,27,Other,49892.82,52052.65
693,Married,Male,1,58,11,28,Professional,54650.05,94685.75
694,Married,Female,0,39,13,26,Administrative,2095.93,5302.16
695,Married,Male,0,36,10,27,Administrative,3057.9,3.84
696,Married,Female,0,47,12,32,Professional,62296.43,15935.2
697,Married,Female,0,42,12,27,Other,25266.93,5299.86
698,Married,Male,0,43,15,32,Retired,18357.98,37093.04
699,Married,Female,0,43,16,35,Professional,38492.37,12105.25
700,Married,Female,0,43,12,32,Professional,24551.15,15933.93
701,Married,Female,0,49,16,38,Trade,47614.99,52053.03
702,Married,Female,0,,12,28,Retired,25868.67,77219.2
703,Married,Female,1,62,16,34,Trade,47215.99,100006.15
704,Married,Female,1,54,11,24,Other,45301.06,68702.77
705,Married,Female,0,42,17,30,Other,19908.52,5303.79
706,Married,Female,0,50,10,28,Professional,61754.06,32002.99
707,Married,Female,1,48,17,31,Unemployed,3578.03,216.16
708,Married,Female,1,58,15,25,Professional,57745.32,97448.08
709,Married,Female,1,58,18,28,Trade,45513.78,94683.02
710,Married,Male,1,56,13,31,Trade,46972.76,92244.96
711,Married,Male,0,38,20,28,Trade,24927.7,-0.77
712,Married,Female,1,48,11,31,Trade,47068.77,21619.21
713,Married,Female,0,44,13,36,Professional,24903.08,11004.36
714,Married,Male,1,55,11,61,Trade,51047.42,100002.43
715,Married,Female,1,58,12,30,Administrative,32074.17,97447.48
716,Married,Female,1,50,12,27,Trade,47692.62,52056.21
717,Married,Male,0,39,13,27,Trade,39058.64,4.01
718,Married,Female,1,58,12,22,Professional,60356.71,100004.22
719,Married,Male,1,54,15,65,Retired,28781.69,100000.29
720,Married,Male,0,45,15,28,Administrative,37928.32,2.86
721,Married,Female,1,56,19,32,Other,44529.88,77020.01
722,Married,Male,1,52,13,57,Trade,47665.69,99999.84
723,Married,Female,1,51,11,22,Trade,49154.91,51429.89
724,Married,Female,0,47,15,25,Trade,44489.37,14566.28
725,Married,Female,1,55,11,32,Administrative,33414.59,77020.3
726,Married,Female,0,50,16,31,Other,22792.22,19709.54
727,Married,Male,0,43,11,27,Trade,31891.35,4.76
728,Married,Male,0,39,12,35,Trade,18189.01,3.76
729,Married,Female,0,53,12,38,Other,52462.88,75397.36
730,Married,Female,0,41,14,29,Administrative,52187.78,9548.31
731,Married,Female,1,55,15,30,Administrative,24893.57,90310.29
732,Married,Female,0,50,14,38,Trade,45146.15,52055.39
733,Married,Female,1,54,15,28,Other,38486.47,77218.46
734,Married,Male,0,46,9,32,Other,39582.72,37091.73
735,Married,Female,1,52,12,28,Trade,43624.03,51434.55
736,Married,Male,1,51,8,63,Professional,56603.55,100003.93
737,Married,Female,0,42,10,29,Trade,26855.03,2743.1
738,Married,Female,1,53,12,22,Administrative,26664.2,77219.52
739,Married,Female,1,49,14,32,Trade,51638.72,32005.28
740,Married,Female,0,48,12,27,Unemployed,3771.89,216.15
741,Married,Female,1,51,16,21,Other,46291.08,32165.16
742,Married,Male,0,40,19,33,Other,33739.31,3143.47
743,Married,Female,0,48,12,24,Professional,75373.42,21619.81
744,Married,Male,1,55,15,49,Administrative,27771.59,99999.96
745,Married,Female,0,44,16,31,Other,31280.51,4307.92
746,Married,Male,1,55,8,37,Other,43825.57,92245.57
747,Married,Male,0,39,8,33,Trade,37374.82,3144.37
748,Married,Female,1,42,15,33,Administrative,44778.24,3145.77
749,Married,Male,0,47,12,34,Administrative,31682.59,1.87
750,Married,Female,1,55,10,28,Administrative,33265.12,90309.78
751,Married,Female,1,58,19,28,Administrative,28398.32,94680.91
752,Married,Female,0,40,15,30,Other,49919.21,9547.28
753,Married,Female,1,65,12,5,Administrative,29483.17,93465.11
754,Married,Female,0,48,8,31,Trade,47994.94,21616.49
755,Married,Male,1,57,12,37,Other,34781.26,94682.26
756,Married,Female,0,50,9,34,Administrative,29941.85,19707.45
757,Married,Male,1,58,11,24,Professional,71822.5,94683.34
758,Married,Female,0,41,12,33,Other,38606.85,3145.35
759,Married,Female,1,54,19,28,Unemployed,3752.41,772.21
760,Married,Male,0,40,16,32,Trade,42865.11,37090.6
761,Married,Female,0,46,17,34,Administrative,34403.93,4306.52
762,Married,Female,1,57,11,29,Other,47820.66,97451.09
763,Married,Male,1,47,13,53,Unemployed,3685.62,370.9
764,Married,Male,0,45,12,30,Professional,67262.02,1.88
765,Married,Female,1,54,18,34,Retired,21287.48,75394.6
766,Married,Female,0,54,13,33,Unemployed,3672.88,753.91
767,Married,Female,1,53,12,27,Administrative,30032.1,68701.58
768,Married,Male,0,46,14,35,Other,41860.28,4.67
769,Married,Female,0,36,12,25,Retired,25416.02,10592.6
770,Married,Female,0,45,9,24,Administrative,34799.64,4310.61
771,Married,Female,0,47,14,31,Professional,62766.33,14566.91
772,Married,Female,1,57,11,33,Professional,70624.09,97442.17
773,Married,Female,1,43,16,27,Administrative,40491.39,12105.54
774,Married,Male,1,68,14,9,Other,44338.04,100000.5
775,Married,Female,0,39,11,25,Administrative,41547.31,9544.78
776,Married,Male,1,61,11,34,Administrative,32158.62,100005.99
777,Married,Female,1,55,13,34,Professional,55613.21,90306.41
778,Married,Female,0,42,12,30,Other,33128.99,9543.47
779,Married,Female,0,52,15,36,Retired,10516.24,64582.66
780,Married,Female,0,44,19,32,Retired,24580.97,15932.4
781,Married,Female,1,54,14,31,Trade,48338.67,75388.72
782,Married,Female,1,50,12,30,Professional,66227.69,52054.08
783,Married,Female,1,53,10,32,Trade,47179.34,75393.96
784,Married,Female,0,48,14,33,Unemployed,3688.67,216.21
785,Married,Female,0,50,12,28,Trade,48217.55,32004.87
786,Married,Female,1,57,11,28,Trade,47274.7,94682.62
787,Married,Female,1,48,10,32,Other,32540.99,21618.92
788,Married,Male,1,55,11,60,Professional,50850.19,100000.61
789,Married,Female,0,50,13,30,Other,41065.33,52055.25
790,Married,Female,0,38,18,30,Administrative,36350.53,10591.18
791,Married,Male,0,46,13,31,Professional,58269.97,6472.99
792,Married,Female,0,40,15,27,Professional,21077.78,5303.37
793,Married,Female,0,32,8,36,Retired,31441.16,3.08
794,Married,Male,1,58,12,28,Administrative,30988.37,94686.36
795,Married,Female,1,56,12,25,Trade,45698.47,77018.74
796,Married,Female,1,54,15,31,Trade,45161.12,75390.83
797,Married,Female,0,33,19,35,Other,19777.03,3.36
798,Married,Female,1,50,15,32,Other,40980.75,32004.66
799,Married,Female,1,57,13,33,Trade,46361.05,97450.81
800,Married,Female,0,40,12,26,Administrative,35574.98,9549.23
801,Married,Female,0,51,10,31,Professional,65280.51,49337.11
802,Married,Female,0,43,16,25,Other,38176.2,12111.1
803,Married,Male,0,44,16,34,Professional,46993.46,5.44
804,Married,Female,1,47,11,26,Professional,74714.78,14568.84
805,Married,Female,0,,13,30,Unemployed,3746.51,687.03
806,Married,Female,0,39,15,30,Trade,23052.9,2741.35
807,Married,Female,1,38,11,26,Professional,2119.35,10592.61
808,Married,Female,1,50,16,34,Professional,63245.29,32001.42
809,Married,Female,0,37,14,27,Other,11601.29,10589.75
